1156130924	海兴县	1156130900
1156130925	盐山县	1156130900
1156130926	肃宁县	1156130900
1156130927	南皮县	1156130900
1156130928	吴桥县	1156130900
1156130929	献县	1156130900
1156130930	孟村回族自治县	1156130900
1156130981	泊头市	1156130900
1156130982	任丘市	1156130900
1156130983	黄骅市	1156130900
1156130984	河间市	1156130900
1156131000	廊坊	1156130000
1156131002	安次区	1156131000
1156131003	广阳区	1156131000
1156131022	固安县	1156131000
1156131023	永清县	1156131000
1156131024	香河县	1156131000
1156131025	大城县	1156131000
1156131026	文安县	1156131000
1156131028	大厂回族自治县	1156131000
1156131081	霸州市	1156131000
1156131082	三河市	1156131000
1156131100	衡水	1156130000
1156131102	桃城区	1156131100
1156131103	冀州区	1156131100
1156131121	枣强县	1156131100
1156131122	武邑县	1156131100
1156131123	武强县	1156131100
1156131124	饶阳县	1156131100
1156131125	安平县	1156131100
1156131126	故城县	1156131100
1156131127	景县	1156131100
1156131128	阜城县	1156131100
1156131182	深州市	1156131100
1156140000	山西	1156000000
1156140100	太原	1156140000
1156140105	小店区	1156140100
1156140106	迎泽区	1156140100
1156140107	杏花岭区	1156140100
1156140108	尖草坪区	1156140100
1156140109	万柏林区	1156140100
1156140110	晋源区	1156140100
1156140121	清徐县	1156140100
1156140122	阳曲县	1156140100
1156140123	娄烦县	1156140100
1156140181	古交市	1156140100
1156140200	大同	1156140000
1156140202	城区	1156140200
1156140203	矿区	1156140200
1156140211	南郊区	1156140200
1156140212	新荣区	1156140200
1156140221	阳高县	1156140200
1156140222	天镇县	1156140200
1156140223	广灵县	1156140200
1156140224	灵丘县	1156140200
1156140225	浑源县	1156140200
1156140226	左云县	1156140200
1156140227	大同县	1156140200
1156140300	阳泉	1156140000
1156140302	城区	1156140300
1156140303	矿区	1156140300
1156140311	郊区	1156140300
1156140321	平定县	1156140300
1156140322	盂县	1156140300
1156140400	长治	1156140000
1156140402	城区	1156140400
1156140411	郊区	1156140400
1156140421	长治县	1156140400
1156140423	襄垣县	1156140400
1156140424	屯留县	1156140400
1156140425	平顺县	1156140400
1156140426	黎城县	1156140400
1156140427	壶关县	1156140400
1156140428	长子县	1156140400
1156140429	武乡县	1156140400
1156140430	沁县	1156140400
1156140431	沁源县	1156140400
1156140481	潞城市	1156140400
1156140500	晋城	1156140000
1156140502	城区	1156140500
1156140521	沁水县	1156140500
1156140522	阳城县	1156140500
1156140524	陵川县	1156140500
1156140525	泽州县	1156140500
1156140581	高平市	1156140500
1156140600	朔州	1156140000
1156140602	朔城区	1156140600
1156140603	平鲁区	1156140600
1156140621	山阴县	1156140600
1156140622	应县	1156140600
1156140623	右玉县	1156140600
1156140624	怀仁县	1156140600
1156140700	晋中	1156140000
1156140702	榆次区	1156140700
1156140721	榆社县	1156140700
1156140722	左权县	1156140700
1156140723	和顺县	1156140700
1156140724	昔阳县	1156140700
1156140725	寿阳县	1156140700
1156140726	太谷县	1156140700
1156140727	祁县	1156140700
1156140728	平遥县	1156140700
1156140729	灵石县	1156140700
1156140781	介休市	1156140700
1156140800	运城	1156140000
1156140802	盐湖区	1156140800
1156140821	临猗县	1156140800
1156140822	万荣县	1156140800
1156140823	闻喜县	1156140800
1156140824	稷山县	1156140800
1156140825	新绛县	1156140800
1156140826	绛县	1156140800
1156140827	垣曲县	1156140800
1156140828	夏县	1156140800
1156140829	平陆县	1156140800
1156140830	芮城县	1156140800
1156140881	永济市	1156140800
1156140882	河津市	1156140800
1156140900	忻州	1156140000
1156140902	忻府区	1156140900
1156140921	定襄县	1156140900
1156140922	五台县	1156140900
1156140923	代县	1156140900
1156140924	繁峙县	1156140900
1156140925	宁武县	1156140900
1156140926	静乐县	1156140900
1156140927	神池县	1156140900
1156140928	五寨县	1156140900
1156140929	岢岚县	1156140900
1156140930	河曲县	1156140900
1156140931	保德县	1156140900
1156140932	偏关县	1156140900
1156140981	原平市	1156140900
1156141000	临汾	1156140000
1156141002	尧都区	1156141000
1156141021	曲沃县	1156141000
1156141022	翼城县	1156141000
1156141023	襄汾县	1156141000
1156141024	洪洞县	1156141000
1156141025	古县	1156141000
1156141026	安泽县	1156141000
1156141027	浮山县	1156141000
1156141028	吉县	1156141000
1156141029	乡宁县	1156141000
1156141030	大宁县	1156141000
1156141031	隰县	1156141000
1156141032	永和县	1156141000
1156141033	蒲县	1156141000
1156141034	汾西县	1156141000
1156141081	侯马市	1156141000
1156141082	霍州市	1156141000
1156141100	吕梁	1156140000
1156141102	离石区	1156141100
1156141121	文水县	1156141100
1156141122	交城县	1156141100
1156141123	兴县	1156141100
1156141124	临县	1156141100
1156141125	柳林县	1156141100
1156141126	石楼县	1156141100
1156141127	岚县	1156141100
1156141128	方山县	1156141100
1156141129	中阳县	1156141100
1156141130	交口县	1156141100
1156141181	孝义市	1156141100
1156141182	汾阳市	1156141100
1156150000	内蒙古	1156000000
1156150100	呼和浩特	1156150000
1156150102	新城区	1156150100
1156150103	回民区	1156150100
1156150104	玉泉区	1156150100
1156150105	赛罕区	1156150100
1156150121	土默特左旗	1156150100
1156150122	托克托县	1156150100
1156150123	和林格尔县	1156150100
1156150124	清水河县	1156150100
1156150125	武川县	1156150100
1156150200	包头	1156150000
1156150202	东河区	1156150200
1156150203	昆都仑区	1156150200
1156150204	青山区	1156150200
1156150205	石拐区	1156150200
1156150206	白云鄂博矿区	1156150200
1156150207	九原区	1156150200
1156150221	土默特右旗	1156150200
1156150222	固阳县	1156150200
1156150223	达尔罕茂明安联合旗	1156150200
1156150300	乌海	1156150000
1156150302	海勃湾区	1156150300
1156150303	海南区	1156150300
1156150304	乌达区	1156150300
1156150400	赤峰	1156150000
1156150402	红山区	1156150400
1156150403	元宝山区	1156150400
1156150404	松山区	1156150400
1156150421	阿鲁科尔沁旗	1156150400
1156150422	巴林左旗	1156150400
1156150423	巴林右旗	1156150400
1156150424	林西县	1156150400
1156150425	克什克腾旗	1156150400
1156150426	翁牛特旗	1156150400
1156150428	喀喇沁旗	1156150400
1156150429	宁城县	1156150400
1156150430	敖汉旗	1156150400
1156150500	通辽	1156150000
1156150502	科尔沁区	1156150500
1156150521	科尔沁左翼中旗	1156150500
1156150522	科尔沁左翼后旗	1156150500
1156150523	开鲁县	1156150500
1156150524	库伦旗	1156150500
1156150525	奈曼旗	1156150500
1156150526	扎鲁特旗	1156150500
1156150581	霍林郭勒市	1156150500
1156150600	鄂尔多斯	1156150000
1156150602	东胜区	1156150600
1156150603	康巴什区	1156150600
1156150621	达拉特旗	1156150600
1156150622	准格尔旗	1156150600
1156150623	鄂托克前旗	1156150600
1156150624	鄂托克旗	1156150600
1156150625	杭锦旗	1156150600
1156150626	乌审旗	1156150600
1156150627	伊金霍洛旗	1156150600
1156150700	呼伦贝尔	1156150000
1156150702	海拉尔区	1156150700
1156150703	扎赉诺尔区	1156150700
1156150721	阿荣旗	1156150700
1156150722	莫力达瓦达斡尔族自治旗	1156150700
1156150723	鄂伦春自治旗	1156150700
1156150724	鄂温克族自治旗	1156150700
1156150725	陈巴尔虎旗	1156150700
1156150726	新巴尔虎左旗	1156150700
1156150727	新巴尔虎右旗	1156150700
1156150781	满洲里市	1156150700
1156150782	牙克石市	1156150700
1156150783	扎兰屯市	1156150700
1156150784	额尔古纳市	1156150700
1156150785	根河市	1156150700
1156150800	巴彦淖尔	1156150000
1156150802	临河区	1156150800
1156150821	五原县	1156150800
1156150822	磴口县	1156150800
1156150823	乌拉特前旗	1156150800
1156150824	乌拉特中旗	1156150800
1156150825	乌拉特后旗	1156150800
1156150826	杭锦后旗	1156150800
1156150900	乌兰察布	1156150000
1156150902	集宁区	1156150900
1156150921	卓资县	1156150900
1156150922	化德县	1156150900
1156150923	商都县	1156150900
1156150924	兴和县	1156150900
1156150925	凉城县	1156150900
1156150926	察哈尔右翼前旗	1156150900
1156150927	察哈尔右翼中旗	1156150900
1156150928	察哈尔右翼后旗	1156150900
1156150929	四子王旗	1156150900
1156150981	丰镇市	1156150900
1156152200	兴安盟	1156150000
1156152201	乌兰浩特市	1156152200
1156152202	阿尔山市	1156152200
1156152221	科尔沁右翼前旗	1156152200
1156152222	科尔沁右翼中旗	1156152200
1156152223	扎赉特旗	1156152200
1156152224	突泉县	1156152200
1156152500	锡林郭勒盟	1156150000
1156152501	二连浩特市	1156152500
1156152502	锡林浩特市	1156152500
1156152522	阿巴嘎旗	1156152500
1156152523	苏尼特左旗	1156152500
1156152524	苏尼特右旗	1156152500
1156152525	东乌珠穆沁旗	1156152500
1156152526	西乌珠穆沁旗	1156152500
1156152527	太仆寺旗	1156152500
1156152528	镶黄旗	1156152500
1156152529	正镶白旗	1156152500
1156152530	正蓝旗	1156152500
1156152531	多伦县	1156152500
1156152900	阿拉善盟	1156150000
1156152921	阿拉善左旗	1156152900
1156152922	阿拉善右旗	1156152900
1156152923	额济纳旗	1156152900
1156210000	辽宁	1156000000
1156210100	沈阳	1156210000
1156210102	和平区	1156210100
1156210103	沈河区	1156210100
1156210104	大东区	1156210100
1156210105	皇姑区	1156210100
1156210106	铁西区	1156210100
1156210111	苏家屯区	1156210100
1156210112	东陵区	1156210100
1156210113	沈北新区	1156210100
1156210114	于洪区	1156210100
1156210115	辽中区	1156210100
1156210123	康平县	1156210100
1156210124	法库县	1156210100
1156210181	新民市	1156210100
1156210200	大连	1156210000
1156210202	中山区	1156210200
1156210203	西岗区	1156210200
1156210204	沙河口区	1156210200
1156210211	甘井子区	1156210200
1156210212	旅顺口区	1156210200
1156210213	金州区	1156210200
1156210224	长海县	1156210200
1156210281	瓦房店市	1156210200
1156210214	普兰店区	1156210200
1156210283	庄河市	1156210200
1156210300	鞍山	1156210000
1156210302	铁东区	1156210300
1156210303	铁西区	1156210300
1156210304	立山区	1156210300
1156210311	千山区	1156210300
1156210321	台安县	1156210300
1156210323	岫岩满族自治县	1156210300
1156210381	海城市	1156210300
1156210400	抚顺	1156210000
1156210402	新抚区	1156210400
1156210403	东洲区	1156210400
1156210404	望花区	1156210400
1156210411	顺城区	1156210400
1156210421	抚顺县	1156210400
1156210422	新宾满族自治县	1156210400
1156210423	清原满族自治县	1156210400
1156210500	本溪	1156210000
1156210502	平山区	1156210500
1156210503	溪湖区	1156210500
1156210504	明山区	1156210500
1156210505	南芬区	1156210500
1156210521	本溪满族自治县	1156210500
1156210522	桓仁满族自治县	1156210500
1156210600	丹东	1156210000
1156210602	元宝区	1156210600
1156210603	振兴区	1156210600
1156210604	振安区	1156210600
1156210624	宽甸满族自治县	1156210600
1156210681	东港市	1156210600
1156210682	凤城市	1156210600
1156210700	锦州	1156210000
1156210702	古塔区	1156210700
1156210703	凌河区	1156210700
1156210711	太和区	1156210700
1156210726	黑山县	1156210700
1156210727	义县	1156210700
1156210781	凌海市	1156210700
1156210782	北镇市	1156210700
1156210800	营口	1156210000
1156210802	站前区	1156210800
1156210803	西市区	1156210800
1156210804	鲅鱼圈区	1156210800
1156210811	老边区	1156210800
1156210881	盖州市	1156210800
1156210882	大石桥市	1156210800
1156210900	阜新	1156210000
1156210902	海州区	1156210900
1156210903	新邱区	1156210900
1156210904	太平区	1156210900
1156210905	清河门区	1156210900
1156210911	细河区	1156210900
1156210921	阜新蒙古族自治县	1156210900
1156210922	彰武县	1156210900
1156211000	辽阳	1156210000
1156211002	白塔区	1156211000
1156211003	文圣区	1156211000
1156211004	宏伟区	1156211000
1156211005	弓长岭区	1156211000
1156211011	太子河区	1156211000
1156211021	辽阳县	1156211000
1156211081	灯塔市	1156211000
1156211100	盘锦	1156210000
1156211102	双台子区	1156211100
1156211103	兴隆台区	1156211100
1156211104	大洼区	1156211100
1156211122	盘山县	1156211100
1156211200	铁岭	1156210000
1156211202	银州区	1156211200
1156211204	清河区	1156211200
1156211221	铁岭县	1156211200
1156211223	西丰县	1156211200
1156211224	昌图县	1156211200
1156211281	调兵山市	1156211200
1156211282	开原市	1156211200
1156211300	朝阳	1156210000
1156211302	双塔区	1156211300
1156211303	龙城区	1156211300
1156211321	朝阳县	1156211300
1156211322	建平县	1156211300
1156211324	喀喇沁左翼蒙古族自治县	1156211300
1156211381	北票市	1156211300
1156211382	凌源市	1156211300
1156211400	葫芦岛	1156210000
1156211402	连山区	1156211400
1156211403	龙港区	1156211400
1156211404	南票区	1156211400
1156211421	绥中县	1156211400
1156211422	建昌县	1156211400
1156211481	兴城市	1156211400
1156220000	吉林	1156000000
1156220100	长春	1156220000
1156220102	南关区	1156220100
1156220103	宽城区	1156220100
1156220104	朝阳区	1156220100
1156220105	二道区	1156220100
1156220106	绿园区	1156220100
1156220112	双阳区	1156220100
1156220113	九台区	1156220100
1156220122	农安县	1156220100
1156220182	榆树市	1156220100
1156220183	德惠市	1156220100
1156220200	吉林市	1156220000
1156220202	昌邑区	1156220200
1156220203	龙潭区	1156220200
1156220204	船营区	1156220200
1156220211	丰满区	1156220200
1156220221	永吉县	1156220200
1156220281	蛟河市	1156220200
1156220282	桦甸市	1156220200
1156220283	舒兰市	1156220200
1156220284	磐石市	1156220200
1156220300	四平	1156220000
1156220302	铁西区	1156220300
1156220303	铁东区	1156220300
1156220322	梨树县	1156220300
1156220323	伊通满族自治县	1156220300
1156220381	公主岭市	1156220300
1156220382	双辽市	1156220300
1156220400	辽源	1156220000
1156220402	龙山区	1156220400
1156220403	西安区	1156220400
1156220421	东丰县	1156220400
1156220422	东辽县	1156220400
1156220500	通化	1156220000
1156220502	东昌区	1156220500
1156220503	二道江区	1156220500
1156220521	通化县	1156220500
1156220523	辉南县	1156220500
1156220524	柳河县	1156220500
1156220581	梅河口市	1156220500
1156220582	集安市	1156220500
1156220600	白山	1156220000
1156220602	浑江区	1156220600
1156220605	江源区	1156220600
1156220621	抚松县	1156220600
1156220622	靖宇县	1156220600
1156220623	长白朝鲜族自治县	1156220600
1156220681	临江市	1156220600
1156220700	松原	1156220000
1156220702	宁江区	1156220700
1156220721	前郭尔罗斯蒙古族自治县	1156220700
1156220722	长岭县	1156220700
1156220723	乾安县	1156220700
1156220781	扶余市	1156220700
1156220800	白城	1156220000
1156220802	洮北区	1156220800
1156220821	镇赉县	1156220800
1156220822	通榆县	1156220800
1156220881	洮南市	1156220800
1156220882	大安市	1156220800
1156222400	延边朝鲜族自治州	1156220000
1156222401	延吉市	1156222400
1156222402	图们市	1156222400
1156222403	敦化市	1156222400
1156222404	珲春市	1156222400
1156222405	龙井市	1156222400
1156222406	和龙市	1156222400
1156222424	汪清县	1156222400
1156222426	安图县	1156222400
1156230000	黑龙江	1156000000
1156230100	哈尔滨	1156230000
1156230102	道里区	1156230100
1156230103	南岗区	1156230100
1156230104	道外区	1156230100
1156230108	平房区	1156230100
1156230109	松北区	1156230100
1156230110	香坊区	1156230100
1156230111	呼兰区	1156230100
1156230112	阿城区	1156230100
1156230113	双城区	1156230100
1156230123	依兰县	1156230100
1156230124	方正县	1156230100
1156230125	宾县	1156230100
1156230126	巴彦县	1156230100
1156230127	木兰县	1156230100
1156230128	通河县	1156230100
1156230129	延寿县	1156230100
1156230183	尚志市	1156230100
1156230184	五常市	1156230100
1156230200	齐齐哈尔	1156230000
1156230202	龙沙区	1156230200
1156230203	建华区	1156230200
1156230204	铁锋区	1156230200
1156230205	昂昂溪区	1156230200
1156230206	富拉尔基区	1156230200
1156230207	碾子山区	1156230200
1156230208	梅里斯达斡尔族区	1156230200
1156230221	龙江县	1156230200
1156230223	依安县	1156230200
1156230224	泰来县	1156230200
1156230225	甘南县	1156230200
1156230227	富裕县	1156230200
1156230229	克山县	1156230200
1156230230	克东县	1156230200
1156230231	拜泉县	1156230200
1156230281	讷河市	1156230200
1156230300	鸡西	1156230000
1156230302	鸡冠区	1156230300
1156230303	恒山区	1156230300
1156230304	滴道区	1156230300
1156230305	梨树区	1156230300
1156230306	城子河区	1156230300
1156230307	麻山区	1156230300
1156230321	鸡东县	1156230300
1156230381	虎林市	1156230300
1156230382	密山市	1156230300
1156230400	鹤岗	1156230000
1156230402	向阳区	1156230400
1156230403	工农区	1156230400
1156230404	南山区	1156230400
1156230405	兴安区	1156230400
1156230406	东山区	1156230400
1156230407	兴山区	1156230400
1156230421	萝北县	1156230400
1156230422	绥滨县	1156230400
1156230500	双鸭山	1156230000
1156230502	尖山区	1156230500
1156230503	岭东区	1156230500
1156230505	四方台区	1156230500
1156230506	宝山区	1156230500
1156230521	集贤县	1156230500
1156230522	友谊县	1156230500
1156230523	宝清县	1156230500
1156230524	饶河县	1156230500
1156230600	大庆	1156230000
1156230602	萨尔图区	1156230600
1156230603	龙凤区	1156230600
1156230604	让胡路区	1156230600
1156230605	红岗区	1156230600
1156230606	大同区	1156230600
1156230621	肇州县	1156230600
1156230622	肇源县	1156230600
1156230623	林甸县	1156230600
1156230624	杜尔伯特蒙古族自治县	1156230600
1156230700	伊春	1156230000
1156230702	伊春区	1156230700
1156230703	南岔区	1156230700
1156230704	友好区	1156230700
1156230705	西林区	1156230700
1156230706	翠峦区	1156230700
1156230707	新青区	1156230700
1156230708	美溪区	1156230700
1156230709	金山屯区	1156230700
1156230710	五营区	1156230700
1156230711	乌马河区	1156230700
1156230712	汤旺河区	1156230700
1156230713	带岭区	1156230700
1156230714	乌伊岭区	1156230700
1156230715	红星区	1156230700
1156230716	上甘岭区	1156230700
1156230722	嘉荫县	1156230700
1156230781	铁力市	1156230700
1156230800	佳木斯	1156230000
1156230803	向阳区	1156230800
1156230804	前进区	1156230800
1156230805	东风区	1156230800
1156230811	郊区	1156230800
1156230822	桦南县	1156230800
1156230826	桦川县	1156230800
1156230828	汤原县	1156230800
1156230881	同江市	1156230800
1156230882	富锦市	1156230800
1156230883	抚远市	1156230800
1156230900	七台河	1156230000
1156230902	新兴区	1156230900
1156230903	桃山区	1156230900
1156230904	茄子河区	1156230900
1156230921	勃利县	1156230900
1156231000	牡丹江	1156230000
1156231002	东安区	1156231000
1156231003	阳明区	1156231000
1156231004	爱民区	1156231000
1156231005	西安区	1156231000
1156231025	林口县	1156231000
1156231081	绥芬河市	1156231000
1156231083	海林市	1156231000
1156231084	宁安市	1156231000
1156231085	穆棱市	1156231000
1156231086	东宁市	1156231000
1156231100	黑河	1156230000
1156231102	爱辉区	1156231100
1156231121	嫩江县	1156231100
1156231123	逊克县	1156231100
1156231124	孙吴县	1156231100
1156231181	北安市	1156231100
1156231182	五大连池市	1156231100
1156231200	绥化	1156230000
1156231202	北林区	1156231200
1156231221	望奎县	1156231200
1156231222	兰西县	1156231200
1156231223	青冈县	1156231200
1156231224	庆安县	1156231200
1156231225	明水县	1156231200
1156231226	绥棱县	1156231200
1156231281	安达市	1156231200
1156231282	肇东市	1156231200
1156231283	海伦市	1156231200
1156232700	大兴安岭地区	1156230000
1156232721	呼玛县	1156232700
1156232722	塔河县	1156232700
1156232723	漠河县	1156232700
1156310000	上海	1156000000
1156310101	黄浦区	1156310000
1156310104	徐汇区	1156310000
1156310105	长宁区	1156310000
1156310106	静安区	1156310000
1156310107	普陀区	1156310000
1156310109	虹口区	1156310000
1156310110	杨浦区	1156310000
1156310112	闵行区	1156310000
1156310113	宝山区	1156310000
1156310114	嘉定区	1156310000
1156310115	浦东新区	1156310000
1156310116	金山区	1156310000
1156310117	松江区	1156310000
1156310118	青浦区	1156310000
1156310120	奉贤区	1156310000
1156310151	崇明区	1156310000
1156320000	江苏	1156000000
1156320100	南京	1156320000
1156320102	玄武区	1156320100
1156320104	秦淮区	1156320100
1156320105	建邺区	1156320100
1156320106	鼓楼区	1156320100
1156320111	浦口区	1156320100
1156320113	栖霞区	1156320100
1156320114	雨花台区	1156320100
1156320115	江宁区	1156320100
1156320116	六合区	1156320100
1156320117	溧水区	1156320100
1156320118	高淳区	1156320100
1156320200	无锡	1156320000
1156320205	锡山区	1156320200
1156320206	惠山区	1156320200
1156320211	滨湖区	1156320200
1156320213	梁溪区	1156320200
1156320214	新吴区	1156320200
1156320281	江阴市	1156320200
1156320282	宜兴市	1156320200
1156320300	徐州	1156320000
1156320302	鼓楼区	1156320300
1156320303	云龙区	1156320300
1156320305	贾汪区	1156320300
1156320311	泉山区	1156320300
1156320312	铜山区	1156320300
1156320321	丰县	1156320300
1156320322	沛县	1156320300
1156320324	睢宁县	1156320300
1156320381	新沂市	1156320300
1156320382	邳州市	1156320300
1156320400	常州	1156320000
1156320402	天宁区	1156320400
1156320404	钟楼区	1156320400
1156320411	新北区	1156320400
1156320412	武进区	1156320400
1156320413	金坛区	1156320400
1156320481	溧阳市	1156320400
1156320500	苏州	1156320000
1156320505	虎丘区	1156320500
1156320506	吴中区	1156320500
1156320507	相城区	1156320500
1156320508	姑苏区	1156320500
1156320509	吴江区	1156320500
1156320581	常熟市	1156320500
1156320582	张家港市	1156320500
1156320583	昆山市	1156320500
1156320585	太仓市	1156320500
1156320600	南通	1156320000
1156320602	崇川区	1156320600
1156320611	港闸区	1156320600
1156320612	通州区	1156320600
1156320621	海安县	1156320600
1156320623	如东县	1156320600
1156320681	启东市	1156320600
1156320682	如皋市	1156320600
1156320684	海门市	1156320600
1156320700	连云港	1156320000
1156320703	连云区	1156320700
1156320706	海州区	1156320700
1156320707	赣榆区	1156320700
1156320722	东海县	1156320700
1156320723	灌云县	1156320700
1156320724	灌南县	1156320700
1156320800	淮安	1156320000
1156320803	淮安区	1156320800
1156320804	淮阴区	1156320800
1156320812	清江浦区	1156320800
1156320813	洪泽区	1156320800
1156320826	涟水县	1156320800
1156320830	盱眙县	1156320800
1156320831	金湖县	1156320800
1156320900	盐城	1156320000
1156320902	亭湖区	1156320900
1156320903	盐都区	1156320900
1156320904	大丰区	1156320900
1156320921	响水县	1156320900
1156320922	滨海县	1156320900
1156320923	阜宁县	1156320900
1156320924	射阳县	1156320900
1156320925	建湖县	1156320900
1156320981	东台市	1156320900
1156321000	扬州	1156320000
1156321002	广陵区	1156321000
1156321003	邗江区	1156321000
1156321012	江都区	1156321000
1156321023	宝应县	1156321000
1156321081	仪征市	1156321000
1156321084	高邮市	1156321000
1156321100	镇江	1156320000
1156321102	京口区	1156321100
1156321111	润州区	1156321100
1156321112	丹徒区	1156321100
1156321181	丹阳市	1156321100
1156321182	扬中市	1156321100
1156321183	句容市	1156321100
1156321200	泰州	1156320000
1156321202	海陵区	1156321200
1156321203	高港区	1156321200
1156321204	姜堰区	1156321200
1156321281	兴化市	1156321200
1156321282	靖江市	1156321200
1156321283	泰兴市	1156321200
1156321300	宿迁	1156320000
1156321302	宿城区	1156321300
1156321311	宿豫区	1156321300
1156321322	沭阳县	1156321300
1156321323	泗阳县	1156321300
1156321324	泗洪县	1156321300
1156330000	浙江	1156000000
1156330100	杭州	1156330000
1156330102	上城区	1156330100
1156330103	下城区	1156330100
1156330104	江干区	1156330100
1156330105	拱墅区	1156330100
1156330106	西湖区	1156330100
1156330108	滨江区	1156330100
1156330109	萧山区	1156330100
